Order_ID,Order_Date,Category,Product,Region,Customer_Segment,Payment_Method,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Year,Month,Month_Name,Quarter
ORD105057,2024-08-17,Beauty,Shampoo,East,Consumer,Credit Card,5.0,1440.0,0.24,5472.0,3744.0,1728.0,2024,8,Aug,Q3
ORD105058,2024-05-25,Home & Kitchen,Blender,Central,Consumer,UPI,4.0,3996.0,0.06,15024.96,10549.44,4475.519999999999,2024,5,May,Q2
ORD105059,2024-08-18,Beauty,Moisturizer,North,Consumer,Debit Card,4.0,1273.0,0.19,4124.52,2647.84,1476.6800000000003,2024,8,Aug,Q3
ORD105060,2025-02-24,Home & Kitchen,Vacuum Cleaner,West,Corporate,Debit Card,4.0,5403.0,0.24,16425.12,14263.92,2161.199999999999,2025,2,Feb,Q1
ORD105061,2024-01-12,Electronics,Smartphone,Central,Consumer,Credit Card,2.0,10012.0,0.07,18622.32,15218.24,3404.08,2024,1,Jan,Q1
ORD105062,2024-10-02,Home & Kitchen,Coffee Maker,East,Consumer,Credit Card,3.0,3278.0,0.13,8555.58,6490.44,2065.1400000000003,2024,10,Oct,Q4
ORD105063,2025-02-09,Beauty,Moisturizer,West,Consumer,Net Banking,4.0,1193.0,0.27,3483.56,2481.44,1002.1199999999999,2025,2,Feb,Q1
ORD105064,2024-08-24,Home & Kitchen,Blender,East,Consumer,COD,3.0,2855.0,0.05,8136.75,5652.9,2483.8500000000004,2024,8,Aug,Q3
ORD105065,2024-02-10,Home & Kitchen,Blender,North,Consumer,Net Banking,4.0,3846.0,0.28,11076.48,10153.44,923.039999999999,2024,2,Feb,Q1
ORD105066,2025-09-03,Clothing,Jacket,North,Consumer,Unknown,1.0,1603.0,0.26,1186.22,929.74,256.48,2025,9,Sep,Q3
ORD105067,2024-09-09,Electronics,Smartphone,Central,Consumer,Credit Card,5.0,25848.0,0.11,115023.6,98222.4,16801.20000000001,2024,9,Sep,Q3
ORD105068,2024-02-04,Electronics,Tablet,Central,Consumer,Debit Card,3.0,19374.0,0.13,50566.14,44172.72,6393.419999999998,2024,2,Feb,Q1
ORD105069,2025-02-04,Beauty,Face Serum,West,Consumer,Net Banking,4.0,1170.0,0.15,3978.0,2433.6,1544.4,2025,2,Feb,Q1
ORD105070,2025-01-10,Home & Kitchen,Coffee Maker,East,Small Business,Credit Card,5.0,4473.0,0.08,20575.8,14760.9,5814.9,2025,1,Jan,Q1
ORD105071,2024-03-08,Clothing,Jeans,East,Consumer,Unknown,2.0,1642.0,0.04,3152.64,1904.72,1247.9199999999998,2024,3,Mar,Q1
ORD105072,2024-10-02,Sports,Football,Central,Consumer,Debit Card,1.0,2599.0,0.02,2547.02,1611.38,935.6399999999999,2024,10,Oct,Q4
ORD105073,2024-05-17,Sports,Dumbbells,West,Consumer,COD,3.0,3103.0,0.26,6888.66,5771.58,1117.08,2024,5,May,Q2
ORD105074,2025-12-03,Clothing,T-Shirt,West,Consumer,UPI,5.0,1859.0,0.06,8737.3,5391.1,3346.199999999999,2025,12,Dec,Q4
ORD105075,2024-06-23,Clothing,Jeans,West,Consumer,Debit Card,2.0,2124.0,0.23,3270.96,2463.84,807.1199999999999,2024,6,Jun,Q2
ORD105076,2024-09-03,Home & Kitchen,Coffee Maker,East,Consumer,Credit Card,4.0,4117.0,0.14,14162.48,10868.88,3293.6000000000004,2024,9,Sep,Q3
ORD105077,2025-12-10,Home & Kitchen,Coffee Maker,North,Consumer,Credit Card,5.0,4769.0,0.24,18122.2,15737.7,2384.5,2025,12,Dec,Q4
ORD105078,2025-04-01,Electronics,Smartwatch,South,Consumer,UPI,2.0,14752.0,0.17,24488.32,22423.04,2065.279999999999,2025,4,Apr,Q2
ORD105079,2024-11-20,Sports,Football,South,Small Business,Credit Card,2.0,1258.0,0.25,1887.0,1559.92,327.0799999999999,2024,11,Nov,Q4
ORD105080,2025-10-09,Clothing,Jeans,Central,Consumer,Credit Card,4.0,1800.5,0.21,5270.88,3869.76,1401.12,2025,10,Oct,Q4
ORD105081,2025-11-24,Home & Kitchen,Cookware Set,North,Consumer,UPI,2.0,3182.0,0.17,5282.12,4200.24,1081.88,2025,11,Nov,Q4
ORD105082,2024-08-09,Beauty,Moisturizer,Central,Consumer,Credit Card,2.0,1637.0,0.24,2488.24,1702.48,785.7599999999998,2024,8,Aug,Q3
ORD105083,2024-01-17,Sports,Running Shoes,Unknown,Corporate,UPI,3.0,2924.0,0.09,7982.52,5438.64,2543.88,2024,1,Jan,Q1
ORD105084,2024-05-28,Sports,Running Shoes,East,Small Business,COD,1.0,1467.0,0.07,1364.31,909.54,454.77,2024,5,May,Q2
ORD105085,2024-01-31,Unknown,Face Serum,Central,Consumer,COD,5.0,1498.0,0.16,6141.8,3894.8,2247.0,2024,1,Jan,Q1
ORD105086,2025-08-26,Beauty,Perfume,East,Consumer,Credit Card,5.0,1837.0,0.16,7715.4,4776.2,2939.2,2025,8,Aug,Q3
ORD105087,2024-02-28,Beauty,Moisturizer,West,Corporate,Credit Card,5.0,1432.0,0.05,6802.0,3723.2,3078.8,2024,2,Feb,Q1
ORD105088,2025-03-30,Sports,Yoga Mat,Central,Consumer,Debit Card,3.0,2879.0,0.17,7168.71,5354.94,1813.7700000000004,2025,3,Mar,Q1
ORD105089,2025-01-16,Clothing,Jacket,West,Consumer,UPI,3.0,2469.0,0.26,5481.18,4296.06,1185.12,2025,1,Jan,Q1
ORD105090,2025-01-11,Beauty,Face Serum,North,Consumer,Credit Card,3.0,1065.0,0.21,2524.05,1661.4,862.6500000000001,2025,1,Jan,Q1
ORD105091,2025-08-11,Home & Kitchen,Cookware Set,Central,Consumer,COD,3.0,6049.0,0.06,17058.18,11977.02,5081.16,2025,8,Aug,Q3
ORD105092,2025-04-03,Electronics,Smartwatch,West,Corporate,Credit Card,2.0,15193.0,0.26,22485.64,23093.36,-607.7200000000012,2025,4,Apr,Q2
ORD105093,2025-10-02,Sports,Dumbbells,East,Consumer,Net Banking,5.0,2611.0,0.05,12402.25,8094.1,4308.15,2025,10,Oct,Q4
ORD105094,2025-09-14,Home & Kitchen,Air Fryer,Central,Consumer,Credit Card,4.0,2684.0,0.27,7837.28,7085.76,751.5199999999995,2025,9,Sep,Q3
ORD105095,2025-09-09,Clothing,T-Shirt,East,Consumer,Credit Card,5.0,2212.0,0.27,8073.8,6414.8,1659.0,2025,9,Sep,Q3
ORD105096,2025-04-09,Beauty,Perfume,North,Corporate,Debit Card,1.0,1386.0,0.1,1247.4,720.72,526.6800000000001,2025,4,Apr,Q2
ORD105097,2024-06-27,Electronics,Tablet,North,Consumer,Unknown,1.0,24112.0,0.15,20495.2,18325.12,2170.0800000000017,2024,6,Jun,Q2
ORD105098,2024-03-29,Home & Kitchen,Cookware Set,West,Consumer,Debit Card,4.0,4359.0,0.07,16215.48,11507.76,4707.719999999999,2024,3,Mar,Q1
ORD105099,2024-10-26,Sports,Running Shoes,West,Consumer,Unknown,5.0,2646.0,0.14,11377.8,8202.6,3175.199999999999,2024,10,Oct,Q4
ORD105100,2024-11-25,Electronics,Smartwatch,West,Corporate,UPI,1.0,15949.0,0.24,12121.24,12121.24,0.0,2024,11,Nov,Q4
ORD105101,2024-07-27,Beauty,Face Serum,Central,Consumer,Credit Card,1.0,440.0,0.12,387.2,228.8,158.39999999999998,2024,7,Jul,Q3
ORD105102,2024-03-29,Home & Kitchen,Cookware Set,North,Consumer,Debit Card,3.0,3099.0,0.13,8088.39,6136.02,1952.37,2024,3,Mar,Q1
ORD105103,2025-09-28,Clothing,Sneakers,North,Corporate,UPI,4.0,1866.0,0.25,5598.0,4329.12,1268.88,2025,9,Sep,Q3
ORD105104,2024-06-13,Home & Kitchen,Coffee Maker,East,Corporate,Net Banking,5.0,5681.0,0.3,19883.5,18747.3,1136.2000000000007,2024,6,Jun,Q2
ORD105105,2025-10-01,Beauty,Shampoo,West,Consumer,UPI,4.0,865.0,0.03,3356.2,1799.2,1556.9999999999998,2025,10,Oct,Q4
ORD105106,2025-10-22,Home & Kitchen,Cookware Set,North,Consumer,UPI,4.0,4123.0,0.08,15172.64,10884.72,4287.92,2025,10,Oct,Q4
ORD105107,2024-11-15,Home & Kitchen,Cookware Set,West,Consumer,Debit Card,2.0,4736.0,0.2,7577.6,6251.52,1326.08,2024,11,Nov,Q4
ORD105108,2024-06-22,Electronics,Laptop,Central,Consumer,UPI,1.0,26095.0,0.12,22963.6,19832.2,3131.399999999998,2024,6,Jun,Q2
ORD105109,2024-01-20,Home & Kitchen,Air Fryer,Central,Consumer,COD,5.0,4193.0,0.19,16981.65,13836.9,3144.750000000002,2024,1,Jan,Q1
ORD105110,2024-12-25,Clothing,Jeans,West,Consumer,UPI,5.0,2116.0,0.16,8887.2,6136.4,2750.800000000001,2024,12,Dec,Q4
ORD105111,2024-08-10,Home & Kitchen,Air Fryer,West,Corporate,Debit Card,2.0,4168.0,0.2,6668.8,5501.76,1167.04,2024,8,Aug,Q3
ORD105112,2024-04-21,Home & Kitchen,Blender,North,Consumer,COD,5.0,4492.0,0.18,18417.2,14823.6,3593.6000000000004,2024,4,Apr,Q2
ORD105113,2024-12-06,Clothing,Jacket,South,Small Business,Net Banking,5.0,1820.0,0.29,6461.0,5278.0,1183.0,2024,12,Dec,Q4
ORD105114,2025-10-02,Home & Kitchen,Cookware Set,South,Small Business,Debit Card,2.0,5193.0,0.04,9970.56,6854.76,3115.7999999999993,2025,10,Oct,Q4
ORD105115,2024-09-25,Electronics,Smartwatch,Unknown,Consumer,COD,5.0,28335.0,0.16,119007.0,107673.0,11334.0,2024,9,Sep,Q3
ORD105116,2025-03-18,Unknown,Shampoo,Central,Consumer,Debit Card,1.0,2013.0,0.15,1711.05,1046.76,664.29,2025,3,Mar,Q1
ORD105117,2025-01-12,Beauty,Moisturizer,West,Consumer,COD,5.0,1129.0,0.26,4177.3,2935.4,1241.9,2025,1,Jan,Q1
ORD105118,2024-12-03,Home & Kitchen,Vacuum Cleaner,West,Consumer,Net Banking,2.0,4965.0,0.02,9731.4,6553.8,3177.5999999999995,2024,12,Dec,Q4
ORD105119,2025-08-18,Home & Kitchen,Air Fryer,Central,Consumer,Debit Card,3.0,4774.0,0.18,11744.04,9452.52,2291.5200000000004,2025,8,Aug,Q3
ORD105120,2025-06-15,Clothing,T-Shirt,Central,Consumer,UPI,1.0,2127.0,0.25,1595.25,1233.66,361.5899999999999,2025,6,Jun,Q2
ORD105121,2024-02-14,Electronics,Tablet,West,Consumer,Debit Card,3.0,22036.5,0.05,62804.024999999994,42993.96,19810.064999999995,2024,2,Feb,Q1
ORD105122,2024-05-06,Home & Kitchen,Coffee Maker,East,Consumer,Credit Card,5.0,4722.0,0.17,19596.3,15582.6,4013.699999999999,2024,5,May,Q2
ORD105123,2024-08-29,Sports,Dumbbells,North,Consumer,Credit Card,2.0,2462.0,0.18,4037.68,3052.88,984.7999999999997,2024,8,Aug,Q3
ORD105124,2025-03-09,Home & Kitchen,Coffee Maker,West,Small Business,Debit Card,5.0,5083.0,0.07,23635.95,16773.9,6862.049999999999,2025,3,Mar,Q1
ORD105125,2025-10-15,Home & Kitchen,Vacuum Cleaner,East,Consumer,COD,3.0,4946.0,0.11,13205.82,9793.08,3412.74,2025,10,Oct,Q4
ORD105126,2024-07-01,Clothing,Dress,East,Consumer,UPI,1.0,1959.0,0.29,1390.89,1136.22,254.67000000000007,2024,7,Jul,Q3
ORD105127,2025-09-29,Electronics,Smartwatch,Central,Corporate,Credit Card,1.0,34234.0,0.3,23963.8,26017.84,-2054.040000000001,2025,9,Sep,Q3
ORD105128,2024-11-02,Home & Kitchen,Air Fryer,North,Corporate,Credit Card,2.0,4258.0,0.11,7579.24,5620.56,1958.6799999999994,2024,11,Nov,Q4
ORD105129,2024-08-25,Home & Kitchen,Air Fryer,North,Corporate,UPI,5.0,5113.0,0.08,23519.8,16872.9,6646.899999999998,2024,8,Aug,Q3
ORD105130,2024-03-06,Beauty,Perfume,North,Consumer,UPI,2.0,1240.0,0.27,1810.4,1289.6,520.8000000000002,2024,3,Mar,Q1
ORD105131,2024-02-17,Clothing,Dress,South,Corporate,UPI,5.0,1405.0,0.1,6322.5,4074.5,2248.0,2024,2,Feb,Q1
ORD105132,2024-06-25,Beauty,Face Serum,West,Consumer,UPI,4.0,963.0,0.15,3274.2,2003.04,1271.1599999999999,2024,6,Jun,Q2
ORD105133,2024-06-08,Home & Kitchen,Coffee Maker,Central,Consumer,Net Banking,3.0,6080.0,0.27,13315.2,12038.4,1276.800000000001,2024,6,Jun,Q2
ORD105134,2025-01-31,Electronics,Tablet,Central,Consumer,Net Banking,1.0,24568.0,0.25,18426.0,18671.68,-245.6800000000003,2025,1,Jan,Q1
ORD105135,2024-09-08,Beauty,Shampoo,South,Consumer,COD,3.0,1667.0,0.19,4050.81,2600.52,1450.29,2024,9,Sep,Q3
ORD105136,2024-01-06,Sports,Cricket Bat,North,Small Business,UPI,1.0,2153.0,0.19,1743.93,1334.86,409.07000000000016,2024,1,Jan,Q1
ORD105137,2025-05-23,Sports,Football,West,Consumer,Unknown,5.0,2629.0,0.29,9332.95,8149.9,1183.050000000001,2025,5,May,Q2
ORD105138,2024-03-21,Electronics,Smartphone,East,Consumer,COD,1.0,25808.0,0.05,24517.6,19614.08,4903.519999999997,2024,3,Mar,Q1
ORD105139,2024-06-08,Clothing,T-Shirt,East,Consumer,Net Banking,5.0,2193.0,0.22,8552.7,6359.7,2193.000000000001,2024,6,Jun,Q2
ORD105140,2025-02-17,Home & Kitchen,Air Fryer,South,Consumer,COD,5.0,5731.0,0.17,23783.65,18912.3,4871.350000000002,2025,2,Feb,Q1
ORD105141,2024-03-10,Beauty,Perfume,South,Consumer,Credit Card,5.0,706.0,0.05,3353.5,1835.6,1517.9,2024,3,Mar,Q1
ORD105142,2024-03-24,Clothing,Jacket,South,Consumer,Debit Card,2.0,1768.0,0.24,2687.36,2050.88,636.48,2024,3,Mar,Q1
ORD105143,2024-02-09,Clothing,Sneakers,North,Small Business,Credit Card,1.0,1652.0,0.08,1519.84,958.16,561.68,2024,2,Feb,Q1
ORD105144,2024-11-07,Sports,Dumbbells,West,Consumer,Debit Card,2.0,1518.0,0.05,2884.2,1882.32,1001.8799999999999,2024,11,Nov,Q4
ORD105145,2024-06-16,Electronics,Smartphone,East,Corporate,Debit Card,1.0,23703.0,0.26,17540.22,18014.28,-474.0599999999977,2024,6,Jun,Q2
ORD105146,2024-12-10,Beauty,Face Serum,North,Consumer,COD,4.0,1126.0,0.21,3558.16,2342.08,1216.08,2024,12,Dec,Q4
ORD105147,2024-12-12,Clothing,Sneakers,East,Consumer,Credit Card,4.0,1974.0,0.08,7264.32,4579.68,2684.6399999999994,2024,12,Dec,Q4
ORD105148,2025-08-04,Sports,Football,Unknown,Consumer,COD,5.0,1765.0,0.27,6442.25,5471.5,970.75,2025,8,Aug,Q3
ORD105149,2024-10-12,Clothing,T-Shirt,North,Small Business,COD,1.0,1696.0,0.05,1611.2,983.68,627.5200000000001,2024,10,Oct,Q4
ORD105150,2024-03-05,Electronics,Smartphone,West,Consumer,Credit Card,2.0,29145.0,0.24,44300.4,44300.4,0.0,2024,3,Mar,Q1
ORD105151,2024-09-13,Beauty,Moisturizer,South,Consumer,Credit Card,4.0,1654.0,0.24,5028.16,3440.32,1587.8399999999997,2024,9,Sep,Q3
ORD105152,2024-07-21,Clothing,Jacket,West,Consumer,UPI,1.0,1651.0,0.16,1601.47,957.58,643.89,2024,7,Jul,Q3
ORD105153,2025-05-22,Home & Kitchen,Air Fryer,West,Consumer,Net Banking,5.0,2554.0,0.14,10982.2,8428.2,2554.0,2025,5,May,Q2
ORD105154,2024-05-10,Clothing,T-Shirt,East,Consumer,UPI,4.0,1873.0,0.09,6817.72,4345.36,2472.3600000000006,2024,5,May,Q2
ORD105155,2025-02-07,Beauty,Perfume,North,Corporate,Credit Card,3.0,816.0,0.2,1958.4,1272.96,685.44,2025,2,Feb,Q1
ORD105156,2024-08-17,Clothing,Sneakers,East,Consumer,UPI,1.0,2198.0,0.29,1560.58,1274.84,285.74,2024,8,Aug,Q3
ORD105157,2025-10-24,Clothing,Jacket,North,Consumer,Net Banking,1.0,1625.0,0.13,1413.75,942.5,471.25,2025,10,Oct,Q4
ORD105158,2024-09-07,Clothing,Jeans,North,Small Business,UPI,5.0,1513.0,0.25,5673.75,4387.7,1286.0500000000002,2024,9,Sep,Q3
ORD105159,2025-02-10,Beauty,Makeup Kit,North,Consumer,Net Banking,5.0,1216.0,0.17,5046.4,3161.6,1884.7999999999997,2025,2,Feb,Q1
ORD105160,2024-07-11,Sports,Running Shoes,South,Corporate,Credit Card,5.0,4263.0,0.27,15559.95,13215.3,2344.6500000000015,2024,7,Jul,Q3
ORD105161,2024-01-06,Sports,Cricket Bat,South,Consumer,UPI,2.0,2226.0,0.25,3339.0,2760.24,578.7600000000002,2024,1,Jan,Q1
ORD105162,2024-03-11,Home & Kitchen,Air Fryer,Unknown,Consumer,UPI,3.0,6084.0,0.18,14966.64,12046.32,2920.3199999999997,2024,3,Mar,Q1
ORD105163,2024-04-29,Home & Kitchen,Cookware Set,North,Consumer,UPI,3.0,4151.0,0.1,11207.7,8218.98,2988.720000000001,2024,4,Apr,Q2
ORD105164,2025-08-04,Sports,Running Shoes,North,Consumer,UPI,2.0,1533.0,0.09,2790.06,1900.92,889.1399999999999,2025,8,Aug,Q3
ORD105165,2024-06-28,Home & Kitchen,Vacuum Cleaner,East,Consumer,UPI,3.0,3162.0,0.21,7493.94,6260.76,1233.1799999999994,2024,6,Jun,Q2
ORD105166,2024-09-16,Electronics,Smartphone,East,Small Business,COD,4.0,23052.0,0.21,72844.32,70078.08,2766.2400000000052,2024,9,Sep,Q3
ORD105167,2024-04-25,Electronics,Smartwatch,Central,Corporate,Debit Card,5.0,23467.0,0.07,109121.55,89174.6,19946.949999999997,2024,4,Apr,Q2
ORD105168,2024-10-26,Sports,Cricket Bat,Unknown,Consumer,Unknown,4.0,2859.0,0.04,10978.56,7090.32,3888.24,2024,10,Oct,Q4
ORD105169,2025-05-31,Clothing,Jeans,North,Consumer,COD,3.0,1349.0,0.09,3682.77,2347.26,1335.5099999999998,2025,5,May,Q2
ORD105170,2024-01-09,Home & Kitchen,Blender,West,Corporate,COD,2.0,3333.0,0.25,4999.5,4399.56,599.9399999999996,2024,1,Jan,Q1
ORD105171,2024-07-09,Clothing,Jeans,East,Consumer,UPI,2.0,2016.0,0.15,3427.2,2338.56,1088.6399999999999,2024,7,Jul,Q3
ORD105172,2024-01-20,Electronics,Smartwatch,East,Consumer,UPI,3.0,15903.0,0.14,41029.74,36258.84,4770.9000000000015,2024,1,Jan,Q1
ORD105173,2024-12-25,Electronics,Headphones,East,Consumer,Debit Card,2.0,20011.0,0.19,32417.82,30416.72,2001.0999999999985,2024,12,Dec,Q4
ORD105174,2024-04-11,Beauty,Face Serum,East,Consumer,Debit Card,3.0,950.0,0.1,2565.0,1482.0,1083.0,2024,4,Apr,Q2
ORD105175,2024-01-08,Electronics,Headphones,North,Consumer,Net Banking,3.0,26121.0,0.11,69743.07,59555.88,10187.19000000001,2024,1,Jan,Q1
ORD105176,2024-02-27,Unknown,Yoga Mat,Unknown,Consumer,COD,1.0,2378.0,0.14,2045.08,7130.0,-5084.92,2024,2,Feb,Q1
ORD105177,2024-02-21,Electronics,Smartphone,South,Small Business,Credit Card,2.0,18210.0,0.04,34963.2,27679.2,7283.999999999996,2024,2,Feb,Q1
ORD105178,2025-06-12,Beauty,Face Serum,Central,Small Business,Debit Card,4.0,1126.0,0.04,4323.84,2342.08,1981.7600000000002,2025,6,Jun,Q2
ORD105179,2025-06-11,Sports,Cricket Bat,East,Consumer,Debit Card,3.0,2948.0,0.09,8048.04,5483.28,2564.76,2025,6,Jun,Q2
ORD105180,2025-10-14,Electronics,Smartwatch,East,Consumer,COD,5.0,16649.0,0.24,63266.2,63266.2,0.0,2025,10,Oct,Q4
ORD105181,2025-07-12,Beauty,Face Serum,South,Consumer,Credit Card,2.0,802.0,0.27,1170.92,834.08,336.84000000000003,2025,7,Jul,Q3
ORD105182,2024-11-26,Home & Kitchen,Cookware Set,South,Small Business,UPI,4.0,3379.0,0.24,10272.16,8920.56,1351.6000000000004,2024,11,Nov,Q4
ORD105183,2025-04-01,Electronics,Smartphone,Central,Consumer,Debit Card,4.0,20647.0,0.22,64418.64,62766.88,1651.760000000002,2025,4,Apr,Q2
ORD105184,2025-02-04,Clothing,T-Shirt,West,Consumer,Net Banking,3.0,2002.0,0.19,4864.86,3483.48,1381.3799999999997,2025,2,Feb,Q1
ORD105185,2025-06-22,Clothing,Jacket,East,Corporate,Net Banking,1.0,1310.0,0.3,917.0,759.8,157.20000000000005,2025,6,Jun,Q2
ORD105186,2025-11-11,Sports,Dumbbells,South,Consumer,Net Banking,4.0,2371.0,0.07,8820.12,5880.08,2940.040000000001,2025,11,Nov,Q4
ORD105187,2025-07-25,Electronics,Smartphone,Central,Corporate,Debit Card,1.0,17236.0,0.06,16201.84,13099.36,3102.4799999999996,2025,7,Jul,Q3
ORD105188,2024-10-27,Sports,Yoga Mat,South,Consumer,COD,4.0,2817.0,0.05,10704.6,6986.16,3718.4400000000005,2024,10,Oct,Q4
ORD105189,2024-01-01,Electronics,Headphones,West,Consumer,Net Banking,1.0,20223.0,0.09,18402.93,15369.48,3033.4500000000007,2024,1,Jan,Q1
ORD105190,2024-07-07,Home & Kitchen,Blender,North,Consumer,COD,4.0,5594.0,0.13,19467.12,14768.16,4698.959999999999,2024,7,Jul,Q3
ORD105191,2024-08-07,Electronics,Tablet,Central,Consumer,Debit Card,3.0,26457.0,0.05,75402.45,60321.96,15080.489999999998,2024,8,Aug,Q3
ORD105192,2025-10-30,Electronics,Smartphone,West,Consumer,COD,5.0,20694.0,0.18,84845.4,78637.2,6208.199999999997,2025,10,Oct,Q4
ORD105193,2024-10-15,Electronics,Laptop,North,Consumer,Debit Card,3.0,29281.0,0.1,79058.7,66760.68,12298.020000000004,2024,10,Oct,Q4
ORD105194,2025-01-28,Clothing,Sneakers,East,Consumer,Unknown,4.0,1789.0,0.08,6583.52,4150.48,2433.040000000001,2025,1,Jan,Q1
ORD105195,2024-12-28,Sports,Running Shoes,North,Consumer,Credit Card,1.0,2807.0,0.2,2245.6,1740.34,505.26,2024,12,Dec,Q4
ORD105196,2025-04-23,Electronics,Smartphone,North,Corporate,COD,3.0,22237.0,0.22,52034.58,50700.36,1334.2200000000012,2025,4,Apr,Q2
ORD105197,2025-01-17,Beauty,Face Serum,Central,Consumer,Debit Card,5.0,1103.0,0.23,4246.55,2867.8,1378.75,2025,1,Jan,Q1
ORD105198,2024-04-24,Clothing,Jacket,North,Consumer,Debit Card,5.0,2006.0,0.12,8826.4,5817.4,3009.0,2024,4,Apr,Q2
ORD105199,2024-08-17,Electronics,Smartwatch,North,Corporate,Net Banking,3.0,20264.0,0.04,58360.32,46201.92,12158.400000000001,2024,8,Aug,Q3
ORD105200,2025-12-28,Sports,Yoga Mat,West,Consumer,COD,4.0,2375.0,0.27,6935.0,5890.0,1045.0,2025,12,Dec,Q4
ORD105201,2025-03-26,Clothing,T-Shirt,East,Consumer,Debit Card,1.0,1722.0,0.19,1394.82,998.76,396.05999999999995,2025,3,Mar,Q1
ORD105202,2025-09-11,Beauty,Perfume,Central,Corporate,Credit Card,1.0,1247.0,0.22,972.66,648.44,324.2199999999999,2025,9,Sep,Q3
ORD105203,2024-01-09,Electronics,Headphones,East,Consumer,Credit Card,3.0,9665.0,0.28,20876.4,22036.2,-1159.7999999999993,2024,1,Jan,Q1
ORD105204,2024-05-05,Clothing,Dress,Central,Consumer,Credit Card,4.0,1238.0,0.2,3961.6,2872.16,1089.44,2024,5,May,Q2
ORD105205,2025-02-24,Clothing,Sneakers,Central,Consumer,Debit Card,1.0,1540.0,0.02,1509.2,893.2,616.0,2025,2,Feb,Q1
ORD105206,2024-11-29,Home & Kitchen,Coffee Maker,East,Small Business,Net Banking,2.0,5199.0,0.2,8318.4,6862.68,1455.7199999999993,2024,11,Nov,Q4
ORD105207,2025-04-14,Home & Kitchen,Vacuum Cleaner,South,Consumer,Debit Card,2.0,2917.0,0.04,5600.64,3850.44,1750.2000000000003,2025,4,Apr,Q2
ORD105208,2024-06-13,Home & Kitchen,Coffee Maker,Unknown,Consumer,COD,2.0,3476.0,0.12,6117.76,4588.32,1529.4400000000005,2024,6,Jun,Q2
ORD105209,2024-02-26,Electronics,Smartphone,East,Consumer,UPI,3.0,28436.0,0.16,82748.76,64834.08,17914.679999999993,2024,2,Feb,Q1
ORD105210,2024-03-09,Home & Kitchen,Cookware Set,West,Consumer,COD,5.0,5999.0,0.13,26095.65,19796.7,6298.950000000001,2024,3,Mar,Q1
ORD105211,2024-04-02,Electronics,Smartphone,North,Consumer,UPI,5.0,19057.0,0.28,68605.2,72416.6,-3811.4000000000087,2024,4,Apr,Q2
ORD105212,2024-10-04,Clothing,Jacket,South,Consumer,UPI,3.0,1615.0,0.14,4166.7,2810.1,1356.6,2024,10,Oct,Q4
ORD105213,2025-11-06,Beauty,Perfume,South,Consumer,Credit Card,3.0,1396.0,0.1,3769.2,2177.76,1591.4399999999996,2025,11,Nov,Q4
ORD105214,2025-01-20,Sports,Football,West,Consumer,COD,5.0,2962.0,0.24,11255.6,9182.2,2073.3999999999996,2025,1,Jan,Q1
ORD105215,2024-08-31,Home & Kitchen,Coffee Maker,North,Consumer,UPI,2.0,5126.0,0.03,9944.44,6766.32,3178.120000000001,2024,8,Aug,Q3
ORD105216,2024-02-27,Beauty,Moisturizer,West,Corporate,Credit Card,4.0,1382.0,0.1,4975.2,2874.56,2100.64,2024,2,Feb,Q1
ORD105217,2024-01-21,Beauty,Face Serum,West,Consumer,Credit Card,2.0,928.0,0.12,1633.28,965.12,668.16,2024,1,Jan,Q1
ORD105218,2024-07-06,Electronics,Smartwatch,Unknown,Corporate,Credit Card,1.0,19156.0,0.21,15133.24,14558.56,574.6800000000003,2024,7,Jul,Q3
ORD105219,2025-10-01,Sports,Yoga Mat,West,Small Business,UPI,1.0,1958.0,0.24,1488.08,1213.96,274.1199999999999,2025,10,Oct,Q4
ORD105220,2025-12-10,Beauty,Moisturizer,North,Consumer,COD,2.0,1458.0,0.29,2070.36,1516.32,554.0400000000002,2025,12,Dec,Q4
ORD105221,2024-06-20,Electronics,Smartwatch,North,Corporate,Net Banking,4.0,20681.0,0.22,64524.72,62870.24,1654.4800000000032,2024,6,Jun,Q2
ORD105222,2024-08-03,Beauty,Face Serum,East,Consumer,Net Banking,4.0,811.0,0.04,3114.24,1686.88,1427.3599999999997,2024,8,Aug,Q3
ORD105223,2025-01-06,Beauty,Makeup Kit,East,Consumer,Credit Card,3.0,1315.0,0.25,2958.75,2051.4,907.3499999999999,2025,1,Jan,Q1
ORD105224,2024-12-14,Beauty,Moisturizer,West,Corporate,Credit Card,5.0,1421.0,0.12,6252.4,3694.6,2557.7999999999997,2024,12,Dec,Q4
ORD105225,2025-08-13,Electronics,Smartphone,West,Consumer,Net Banking,2.0,24418.0,0.17,40533.88,37115.36,3418.519999999997,2025,8,Aug,Q3
ORD105226,2024-01-06,Clothing,Jeans,West,Corporate,UPI,4.0,1510.0,0.15,5134.0,3503.2,1630.8000000000002,2024,1,Jan,Q1
ORD105227,2024-12-23,Sports,Running Shoes,North,Corporate,UPI,5.0,3046.0,0.21,12031.7,9442.6,2589.1000000000004,2024,12,Dec,Q4
ORD105228,2025-08-24,Electronics,Smartphone,North,Consumer,Credit Card,2.0,26742.0,0.08,49205.28,40647.84,8557.440000000002,2025,8,Aug,Q3
ORD105229,2024-02-04,Clothing,Dress,Central,Consumer,COD,5.0,1663.0,0.12,7317.2,4822.7,2494.5,2024,2,Feb,Q1
